filename,width,height,classname,xmin,ymin,xmax,ymax
0e7d25d2c19655cdc2e0eefa8e103289.jpg,344,384,soccer,149,6,207,65
0e7d25d2c19655cdc2e0eefa8e103289.jpg,344,384,soccer,34,351,58,378
0e7d25d2c19655cdc2e0eefa8e103289.jpg,344,384,mobile,60,351,81,377
0e7d25d2c19655cdc2e0eefa8e103289.jpg,344,384,mobile,28,260,96,332
0e7d25d2c19655cdc2e0eefa8e103289.jpg,344,384,bowling_pin,190,237,259,299
0e7d25d2c19655cdc2e0eefa8e103289.jpg,344,384,ship,249,6,321,87
0e7d25d2c19655cdc2e0eefa8e103289.jpg,344,384,glove,204,122,269,189
0e7d25d2c19655cdc2e0eefa8e103289.jpg,344,384,glove,86,352,110,376
0e7e13b3eeaee64c23ea9b1330d1666a.jpg,344,384,frock,58,183,140,255
0e7e13b3eeaee64c23ea9b1330d1666a.jpg,344,384,shuttlecock,265,71,334,139
0e7e13b3eeaee64c23ea9b1330d1666a.jpg,344,384,earth,246,271,305,336
0e7e13b3eeaee64c23ea9b1330d1666a.jpg,344,384,earth,3,351,33,377
0e7e13b3eeaee64c23ea9b1330d1666a.jpg,344,384,shirt_stud,278,175,337,236
0e7e13b3eeaee64c23ea9b1330d1666a.jpg,344,384,shirt_stud,88,350,112,377
0e7e13b3eeaee64c23ea9b1330d1666a.jpg,344,384,house,149,77,208,150
0e7e13b3eeaee64c23ea9b1330d1666a.jpg,344,384,house,34,353,57,380
0e7e13b3eeaee64c23ea9b1330d1666a.jpg,344,384,headphone,187,168,256,236
0e7e13b3eeaee64c23ea9b1330d1666a.jpg,344,384,fork_spoon,7,19,72,91
0e7e13b3eeaee64c23ea9b1330d1666a.jpg,344,384,fork_spoon,58,349,87,382
0e7f9dc315dcdf073b165319821a24b8.jpg,344,384,frock,10,163,85,245
0e7f9dc315dcdf073b165319821a24b8.jpg,344,384,camera,155,230,241,304
0e7f9dc315dcdf073b165319821a24b8.jpg,344,384,camera,86,350,114,377
0e7f9dc315dcdf073b165319821a24b8.jpg,344,384,speaker,230,79,296,150
0e7f9dc315dcdf073b165319821a24b8.jpg,344,384,speaker,31,351,58,377
0e7f9dc315dcdf073b165319821a24b8.jpg,344,384,watermelon,7,351,31,378
0e7f9dc315dcdf073b165319821a24b8.jpg,344,384,watermelon,147,3,204,63
0e7f9dc315dcdf073b165319821a24b8.jpg,344,384,scooty,270,238,338,314
0e7f9dc315dcdf073b165319821a24b8.jpg,344,384,badge,30,60,100,126
0e7f9dc315dcdf073b165319821a24b8.jpg,344,384,scooty,62,352,84,377
0e81ba5e65f8374d686db9bca260fcad.jpg,344,384,fan,59,198,138,274
0e81ba5e65f8374d686db9bca260fcad.jpg,344,384,bus,266,198,331,269
0e81ba5e65f8374d686db9bca260fcad.jpg,344,384,speaker,128,34,187,96
0e81ba5e65f8374d686db9bca260fcad.jpg,344,384,fan,32,352,60,377
0e81ba5e65f8374d686db9bca260fcad.jpg,344,384,bus,85,351,110,377
0e81ba5e65f8374d686db9bca260fcad.jpg,344,384,usb,61,351,85,378
0e81ba5e65f8374d686db9bca260fcad.jpg,344,384,usb,10,64,91,164
0e81ba5e65f8374d686db9bca260fcad.jpg,344,384,scraper,256,44,324,116
0e81ba5e65f8374d686db9bca260fcad.jpg,344,384,scraper,6,352,30,376
0e895071eaa04c10e8f86d3e0135d6f8.jpg,344,384,flag,94,131,168,187
0e895071eaa04c10e8f86d3e0135d6f8.jpg,344,384,flag,86,350,112,377
0e895071eaa04c10e8f86d3e0135d6f8.jpg,344,384,shirt,58,349,85,377
0e895071eaa04c10e8f86d3e0135d6f8.jpg,344,384,shirt,2,22,74,90
0e895071eaa04c10e8f86d3e0135d6f8.jpg,344,384,teapot,158,32,222,100
0e895071eaa04c10e8f86d3e0135d6f8.jpg,344,384,fan,262,260,329,326
0e895071eaa04c10e8f86d3e0135d6f8.jpg,344,384,umbrella,266,68,332,134
0e895071eaa04c10e8f86d3e0135d6f8.jpg,344,384,umbrella,29,349,58,376
0e895071eaa04c10e8f86d3e0135d6f8.jpg,344,384,glove,3,224,68,289
0e895071eaa04c10e8f86d3e0135d6f8.jpg,344,384,glove,3,352,29,375
0ea57578c424639fcf0e2666dc1b1adc.jpg,344,384,tablet,1,247,71,317
0ea57578c424639fcf0e2666dc1b1adc.jpg,344,384,tablet,84,349,111,379
0ea57578c424639fcf0e2666dc1b1adc.jpg,344,384,axe,31,349,58,378
0ea57578c424639fcf0e2666dc1b1adc.jpg,344,384,axe,81,103,156,188
0ea57578c424639fcf0e2666dc1b1adc.jpg,344,384,chair,223,29,283,93
0ea57578c424639fcf0e2666dc1b1adc.jpg,344,384,telephone,33,9,107,77
0ea57578c424639fcf0e2666dc1b1adc.jpg,344,384,telephone,5,349,31,377
0ea57578c424639fcf0e2666dc1b1adc.jpg,344,384,apple_in_plate,195,196,262,255
0ea57578c424639fcf0e2666dc1b1adc.jpg,344,384,apple_in_plate,57,349,84,379
0ea7c1af4832af0982055d627551343b.jpg,344,384,pool,8,207,82,276
0ea7c1af4832af0982055d627551343b.jpg,344,384,pool,59,350,85,375
0ea7c1af4832af0982055d627551343b.jpg,344,384,apple,159,211,224,277
0ea7c1af4832af0982055d627551343b.jpg,344,384,apple,4,350,31,378
0ea7c1af4832af0982055d627551343b.jpg,344,384,bus,87,349,111,378
0ea7c1af4832af0982055d627551343b.jpg,344,384,bus,159,103,224,176
0ea7c1af4832af0982055d627551343b.jpg,344,384,painting_board,257,38,335,115
0ea7c1af4832af0982055d627551343b.jpg,344,384,guitar,275,170,336,234
0ea7c1af4832af0982055d627551343b.jpg,344,384,guitar,34,349,57,377
0eb011eda6f61dfe313f669dd547cb6e.jpg,344,384,headphone,74,49,135,107
0eb011eda6f61dfe313f669dd547cb6e.jpg,344,384,headphone,58,352,85,377
0eb011eda6f61dfe313f669dd547cb6e.jpg,344,384,pool,42,230,107,293
0eb011eda6f61dfe313f669dd547cb6e.jpg,344,384,pool,88,349,113,377
0eb011eda6f61dfe313f669dd547cb6e.jpg,344,384,shirt_stud,202,173,264,239
0eb011eda6f61dfe313f669dd547cb6e.jpg,344,384,shirt_stud,33,351,59,377
0eb011eda6f61dfe313f669dd547cb6e.jpg,344,384,soccer,185,55,252,119
0eb011eda6f61dfe313f669dd547cb6e.jpg,344,384,soccer,7,353,30,375
0eb2b78799267a2c65af6704c33e263b.jpg,344,384,baseball,119,164,188,232
0eb2b78799267a2c65af6704c33e263b.jpg,344,384,baseball,60,351,85,375
0eb2b78799267a2c65af6704c33e263b.jpg,344,384,bell,5,349,30,378
0eb2b78799267a2c65af6704c33e263b.jpg,344,384,bell,125,27,191,91
0eb2b78799267a2c65af6704c33e263b.jpg,344,384,watch,264,22,309,75
0eb2b78799267a2c65af6704c33e263b.jpg,344,384,watch,88,349,110,377
0eb2b78799267a2c65af6704c33e263b.jpg,344,384,bowl_with_chopsticks,269,232,336,298
0eb2b78799267a2c65af6704c33e263b.jpg,344,384,scraper,161,267,226,339
0eb2b78799267a2c65af6704c33e263b.jpg,344,384,scraper,35,350,57,376
0eb3cc156af24c60e35fb537fa27396a.jpg,344,384,painting_board,13,91,89,172
0eb3cc156af24c60e35fb537fa27396a.jpg,344,384,painting_board,88,351,113,375
0eb3cc156af24c60e35fb537fa27396a.jpg,344,384,socks,59,351,86,377
0eb3cc156af24c60e35fb537fa27396a.jpg,344,384,washing_machine,6,350,31,379
0eb3cc156af24c60e35fb537fa27396a.jpg,344,384,washing_machine,114,149,175,218
0eb3cc156af24c60e35fb537fa27396a.jpg,344,384,socks,256,196,334,257
0eb3cc156af24c60e35fb537fa27396a.jpg,344,384,laptop,182,37,269,124
0eb3cc156af24c60e35fb537fa27396a.jpg,344,384,disket,28,247,109,334
0eb3cc156af24c60e35fb537fa27396a.jpg,344,384,disket,34,349,57,379
0ebd33d1e976e03c5a5a3ab468c39daf.jpg,344,384,soccer,107,131,176,203
0ebd33d1e976e03c5a5a3ab468c39daf.jpg,344,384,soccer,33,351,57,376
0ebd33d1e976e03c5a5a3ab468c39daf.jpg,344,384,painting_board,58,351,86,377
0ebd33d1e976e03c5a5a3ab468c39daf.jpg,344,384,painting_board,8,4,75,66
0ebd33d1e976e03c5a5a3ab468c39daf.jpg,344,384,sparrow,223,204,278,264
0ebd33d1e976e03c5a5a3ab468c39daf.jpg,344,384,sparrow,4,349,34,377
0ebd33d1e976e03c5a5a3ab468c39daf.jpg,344,384,bicycle,85,349,112,379
0ebd33d1e976e03c5a5a3ab468c39daf.jpg,344,384,bicycle,245,59,317,131
0ebd33d1e976e03c5a5a3ab468c39daf.jpg,344,384,gift,115,16,199,100
0ebd33d1e976e03c5a5a3ab468c39daf.jpg,344,384,bag,40,250,122,332
0ebd33d1e976e03c5a5a3ab468c39daf.jpg,344,384,tshirt_number,14,153,77,222
0ec4e8c8ba0d6159a6a47e7e38d8b2e1.jpg,344,384,telephone,68,127,142,202
0ec4e8c8ba0d6159a6a47e7e38d8b2e1.jpg,344,384,telephone,59,348,86,376
0ec4e8c8ba0d6159a6a47e7e38d8b2e1.jpg,344,384,sparrow,86,349,112,374
0ec4e8c8ba0d6159a6a47e7e38d8b2e1.jpg,344,384,sparrow,82,7,145,74
0ec4e8c8ba0d6159a6a47e7e38d8b2e1.jpg,344,384,painting_board,200,151,289,227
0ec4e8c8ba0d6159a6a47e7e38d8b2e1.jpg,344,384,shuttlecock,266,258,333,320
0ec4e8c8ba0d6159a6a47e7e38d8b2e1.jpg,344,384,vault,264,5,323,65
0ec4e8c8ba0d6159a6a47e7e38d8b2e1.jpg,344,384,vault,30,348,57,376
0ec4e8c8ba0d6159a6a47e7e38d8b2e1.jpg,344,384,hat,66,257,131,328
0ec4e8c8ba0d6159a6a47e7e38d8b2e1.jpg,344,384,hat,5,350,30,376
0ecd5f0e01a3b7f7899ae7d3c61491b8.jpg,344,384,bicycle,73,35,134,97
0ecd5f0e01a3b7f7899ae7d3c61491b8.jpg,344,384,bicycle,32,352,57,377
0ecd5f0e01a3b7f7899ae7d3c61491b8.jpg,344,384,ball,59,349,86,376
0ecd5f0e01a3b7f7899ae7d3c61491b8.jpg,344,384,ball,241,3,321,66
0ecd5f0e01a3b7f7899ae7d3c61491b8.jpg,344,384,watermelon,247,100,301,157
0ecd5f0e01a3b7f7899ae7d3c61491b8.jpg,344,384,usb,225,218,300,297
0ecd5f0e01a3b7f7899ae7d3c61491b8.jpg,344,384,plant,81,202,146,267
0ecd5f0e01a3b7f7899ae7d3c61491b8.jpg,344,384,plant,88,348,110,378
0ecd5f0e01a3b7f7899ae7d3c61491b8.jpg,344,384,usb,5,351,31,377
0ece525174ec366f9411c90dc03b59c3.jpg,344,384,ball,46,151,101,201
0ece525174ec366f9411c90dc03b59c3.jpg,344,384,lamp,83,237,164,327
0ece525174ec366f9411c90dc03b59c3.jpg,344,384,lamp,1,350,32,379
0ece525174ec366f9411c90dc03b59c3.jpg,344,384,ship,234,237,307,299
0ece525174ec366f9411c90dc03b59c3.jpg,344,384,ship,88,353,110,379
0ece525174ec366f9411c90dc03b59c3.jpg,344,384,mouse,255,92,315,178
0ece525174ec366f9411c90dc03b59c3.jpg,344,384,kattle,115,38,192,114
0ece525174ec366f9411c90dc03b59c3.jpg,344,384,heel_shoes,8,11,67,75
0ece525174ec366f9411c90dc03b59c3.jpg,344,384,heel_shoes,33,352,60,379
0ece525174ec366f9411c90dc03b59c3.jpg,344,384,saucepan,237,12,301,65
0ece525174ec366f9411c90dc03b59c3.jpg,344,384,saucepan,58,352,88,380
0edeb1234c941026442355735767c10c.jpg,344,384,usb,90,89,156,149
0edeb1234c941026442355735767c10c.jpg,344,384,axe,37,245,118,310
0edeb1234c941026442355735767c10c.jpg,344,384,bike,158,186,234,250
0edeb1234c941026442355735767c10c.jpg,344,384,bike,33,350,57,377
0edeb1234c941026442355735767c10c.jpg,344,384,axe,57,348,87,378
0edeb1234c941026442355735767c10c.jpg,344,384,usb,86,351,113,377
0edeb1234c941026442355735767c10c.jpg,344,384,lamp,6,349,31,378
0edeb1234c941026442355735767c10c.jpg,344,384,lamp,272,265,341,335
0edeb1234c941026442355735767c10c.jpg,344,384,sparrow,227,65,295,149
0ee27e62b21d447951311f0741bb6427.jpg,344,384,ball,21,82,87,149
0ee27e62b21d447951311f0741bb6427.jpg,344,384,ball,85,352,114,378
0ee27e62b21d447951311f0741bb6427.jpg,344,384,sparrow,247,260,318,323
0ee27e62b21d447951311f0741bb6427.jpg,344,384,sparrow,57,353,84,374
0ee27e62b21d447951311f0741bb6427.jpg,344,384,telephone,5,353,30,379
0ee27e62b21d447951311f0741bb6427.jpg,344,384,telephone,147,37,214,102
0ee27e62b21d447951311f0741bb6427.jpg,344,384,arrow,142,166,221,229
0ee27e62b21d447951311f0741bb6427.jpg,344,384,speaker,21,201,101,288
0ee27e62b21d447951311f0741bb6427.jpg,344,384,scraper,250,69,318,133
0ee27e62b21d447951311f0741bb6427.jpg,344,384,scraper,33,352,57,378
0eea6d943f08214cc64346fcc6b47e94.jpg,344,384,usb,117,245,194,316
0eea6d943f08214cc64346fcc6b47e94.jpg,344,384,bowling,229,287,295,344
0eea6d943f08214cc64346fcc6b47e94.jpg,344,384,bowling,86,350,112,376
0eea6d943f08214cc64346fcc6b47e94.jpg,344,384,baseball,6,354,34,376
0eea6d943f08214cc64346fcc6b47e94.jpg,344,384,baseball,264,11,332,85
0eea6d943f08214cc64346fcc6b47e94.jpg,344,384,graduation_cap,264,128,323,184
0eea6d943f08214cc64346fcc6b47e94.jpg,344,384,graduation_cap,33,351,60,379
0eea6d943f08214cc64346fcc6b47e94.jpg,344,384,geetar,170,19,202,94
0eea6d943f08214cc64346fcc6b47e94.jpg,344,384,geetar,62,349,85,381
0efa3a6a8d834c6f8ae1b9b511633d1d.jpg,344,384,swimming_ring,106,132,175,194
0efa3a6a8d834c6f8ae1b9b511633d1d.jpg,344,384,swimming_ring,34,350,58,377
0efa3a6a8d834c6f8ae1b9b511633d1d.jpg,344,384,basketball,5,351,33,379
0efa3a6a8d834c6f8ae1b9b511633d1d.jpg,344,384,basketball,246,184,324,263
0efa3a6a8d834c6f8ae1b9b511633d1d.jpg,344,384,mouse,235,32,312,117
0efa3a6a8d834c6f8ae1b9b511633d1d.jpg,344,384,mouse,59,349,88,377
0efa3a6a8d834c6f8ae1b9b511633d1d.jpg,344,384,tennis,88,351,114,376
0efa3a6a8d834c6f8ae1b9b511633d1d.jpg,344,384,tennis,118,272,179,333
0efa3a6a8d834c6f8ae1b9b511633d1d.jpg,344,384,frock,120,12,209,99
0f06f9ffb6884edf7db63f76cb7d4a14.jpg,344,384,cross,57,150,101,206
0f06f9ffb6884edf7db63f76cb7d4a14.jpg,344,384,cross,38,350,55,378
0f06f9ffb6884edf7db63f76cb7d4a14.jpg,344,384,mouse,57,349,88,378
0f06f9ffb6884edf7db63f76cb7d4a14.jpg,344,384,mouse,242,95,324,150
0f06f9ffb6884edf7db63f76cb7d4a14.jpg,344,384,tennis,51,259,110,320
0f06f9ffb6884edf7db63f76cb7d4a14.jpg,344,384,tennis,89,349,111,380
0f06f9ffb6884edf7db63f76cb7d4a14.jpg,344,384,bicycle,140,35,211,108
0f06f9ffb6884edf7db63f76cb7d4a14.jpg,344,384,bicycle,1,349,37,380
0f06f9ffb6884edf7db63f76cb7d4a14.jpg,344,384,racket,245,255,293,321
0f0b6a69ca6d67ea35c0ae8a5681d92e.jpg,344,384,house,100,155,170,222
0f0b6a69ca6d67ea35c0ae8a5681d92e.jpg,344,384,bike,1,348,31,376
0f0b6a69ca6d67ea35c0ae8a5681d92e.jpg,344,384,bike,253,34,327,108
0f0b6a69ca6d67ea35c0ae8a5681d92e.jpg,344,384,usb,108,9,189,83
0f0b6a69ca6d67ea35c0ae8a5681d92e.jpg,344,384,usb,59,350,86,377
0f0b6a69ca6d67ea35c0ae8a5681d92e.jpg,344,384,swimming_ring,33,348,58,377
0f0b6a69ca6d67ea35c0ae8a5681d92e.jpg,344,384,swimming_ring,24,59,80,120
0f0b6a69ca6d67ea35c0ae8a5681d92e.jpg,344,384,pressure_cooker,257,195,333,257
0f0b6a69ca6d67ea35c0ae8a5681d92e.jpg,344,384,pressure_cooker,87,349,114,378
0f0c9c9ebd0e4ed00170618a4b376d3e.jpg,344,384,chair,57,115,119,184
0f0c9c9ebd0e4ed00170618a4b376d3e.jpg,344,384,shoes,84,229,147,308
0f0c9c9ebd0e4ed00170618a4b376d3e.jpg,344,384,bowling,203,209,281,277
0f0c9c9ebd0e4ed00170618a4b376d3e.jpg,344,384,bowling,85,351,114,379
0f0c9c9ebd0e4ed00170618a4b376d3e.jpg,344,384,shoes,57,348,83,377
0f0c9c9ebd0e4ed00170618a4b376d3e.jpg,344,384,headphone,34,348,57,377
0f0c9c9ebd0e4ed00170618a4b376d3e.jpg,344,384,headphone,275,112,338,174
0f0c9c9ebd0e4ed00170618a4b376d3e.jpg,344,384,saucepan,289,6,343,60
0f0c9c9ebd0e4ed00170618a4b376d3e.jpg,344,384,saucepan,7,349,31,377
0f4ae66d9db29641f3d4978b8da70067.jpg,344,384,aeroplane,79,252,141,320
0f4ae66d9db29641f3d4978b8da70067.jpg,344,384,aeroplane,86,350,112,378
0f4ae66d9db29641f3d4978b8da70067.jpg,344,384,pear,33,352,58,378
0f4ae66d9db29641f3d4978b8da70067.jpg,344,384,pear,199,258,257,325
0f4ae66d9db29641f3d4978b8da70067.jpg,344,384,mouse,235,3,324,82
0f4ae66d9db29641f3d4978b8da70067.jpg,344,384,mouse,3,350,34,378
0f4ae66d9db29641f3d4978b8da70067.jpg,344,384,cloud_with_lightning,70,54,141,125
0f4ae66d9db29641f3d4978b8da70067.jpg,344,384,cloud_with_lightning,60,350,85,380
0f4ae66d9db29641f3d4978b8da70067.jpg,344,384,lamp,239,133,325,212
0f6db74f5b09ae12361859c5ac160abe.jpg,344,384,bell,51,179,118,249
0f6db74f5b09ae12361859c5ac160abe.jpg,344,384,bell,7,349,31,377
0f6db74f5b09ae12361859c5ac160abe.jpg,344,384,umbrella,32,350,60,379
0f6db74f5b09ae12361859c5ac160abe.jpg,344,384,umbrella,10,8,82,75
0f6db74f5b09ae12361859c5ac160abe.jpg,344,384,watch,126,27,187,100
0f6db74f5b09ae12361859c5ac160abe.jpg,344,384,watch,62,353,86,378
0f6db74f5b09ae12361859c5ac160abe.jpg,344,384,charry,174,197,240,274
0f6db74f5b09ae12361859c5ac160abe.jpg,344,384,frock,227,33,310,120
0f6db74f5b09ae12361859c5ac160abe.jpg,344,384,frock,86,349,113,378
0f7b7eaab3d83bbc8bf85c65b542fb24.jpg,344,384,bell,61,258,131,339
0f7b7eaab3d83bbc8bf85c65b542fb24.jpg,344,384,cloud_with_lightning,103,155,178,223
0f7b7eaab3d83bbc8bf85c65b542fb24.jpg,344,384,cloud_with_lightning,88,349,112,376
0f7b7eaab3d83bbc8bf85c65b542fb24.jpg,344,384,basketball,182,10,264,84
0f7b7eaab3d83bbc8bf85c65b542fb24.jpg,344,384,arrow,40,28,108,88
0f7b7eaab3d83bbc8bf85c65b542fb24.jpg,344,384,arrow,5,349,33,382
0f7b7eaab3d83bbc8bf85c65b542fb24.jpg,344,384,racket,2,117,70,191
0f7b7eaab3d83bbc8bf85c65b542fb24.jpg,344,384,racket,59,350,87,377
0f7b7eaab3d83bbc8bf85c65b542fb24.jpg,344,384,flower,35,350,57,377
0f7b7eaab3d83bbc8bf85c65b542fb24.jpg,344,384,flower,233,209,298,273
0f7d93f61b1991b2beff9e7d84cfee26.jpg,344,384,charry,32,73,89,145
0f7d93f61b1991b2beff9e7d84cfee26.jpg,344,384,charry,88,350,112,378
0f7d93f61b1991b2beff9e7d84cfee26.jpg,344,384,cross,34,350,56,376
0f7d93f61b1991b2beff9e7d84cfee26.jpg,344,384,cross,273,5,319,59
0f7d93f61b1991b2beff9e7d84cfee26.jpg,344,384,axe,171,178,235,236
0f7d93f61b1991b2beff9e7d84cfee26.jpg,344,384,hat,59,195,128,252
0f7d93f61b1991b2beff9e7d84cfee26.jpg,344,384,hat,7,348,33,376
0f7d93f61b1991b2beff9e7d84cfee26.jpg,344,384,hand_saw,129,65,198,137
0f7d93f61b1991b2beff9e7d84cfee26.jpg,344,384,hand_saw,58,351,87,377
1081e82ad40227ea15505eab0cdc5bc9.jpg,344,384,ship,50,111,112,175
1081e82ad40227ea15505eab0cdc5bc9.jpg,344,384,ship,88,349,110,378
1081e82ad40227ea15505eab0cdc5bc9.jpg,344,384,lamp,60,350,85,378
1081e82ad40227ea15505eab0cdc5bc9.jpg,344,384,lamp,217,13,285,82
1081e82ad40227ea15505eab0cdc5bc9.jpg,344,384,fan,51,210,109,272
1081e82ad40227ea15505eab0cdc5bc9.jpg,344,384,fan,33,350,57,378
1081e82ad40227ea15505eab0cdc5bc9.jpg,344,384,roasted_meat,5,352,31,378
1081e82ad40227ea15505eab0cdc5bc9.jpg,344,384,roasted_meat,148,170,214,237
1081e82ad40227ea15505eab0cdc5bc9.jpg,344,384,chair,171,273,228,332
1081e82ad40227ea15505eab0cdc5bc9.jpg,344,384,flawer,276,176,339,242
1083ff5f70f932553468d7cb198ee982.jpg,344,384,heel_shoes,58,134,119,208
1083ff5f70f932553468d7cb198ee982.jpg,344,384,heel_shoes,87,350,109,378
1083ff5f70f932553468d7cb198ee982.jpg,344,384,hat,203,246,276,306
1083ff5f70f932553468d7cb198ee982.jpg,344,384,hat,33,350,59,378
1083ff5f70f932553468d7cb198ee982.jpg,344,384,vault,60,350,84,377
1083ff5f70f932553468d7cb198ee982.jpg,344,384,vault,94,8,156,65
1083ff5f70f932553468d7cb198ee982.jpg,344,384,frock,169,122,244,192
1083ff5f70f932553468d7cb198ee982.jpg,344,384,frock,6,350,29,377
1083ff5f70f932553468d7cb198ee982.jpg,344,384,camera,111,280,172,339
1088e13fd2c37a228345874f9be41b6f.jpg,344,384,truck,30,176,95,231
1088e13fd2c37a228345874f9be41b6f.jpg,344,384,axe,60,352,85,377
1088e13fd2c37a228345874f9be41b6f.jpg,344,384,axe,257,84,322,163
1088e13fd2c37a228345874f9be41b6f.jpg,344,384,apple,272,211,325,272
1088e13fd2c37a228345874f9be41b6f.jpg,344,384,apple,88,351,112,379
1088e13fd2c37a228345874f9be41b6f.jpg,344,384,soccer,5,352,30,378
1088e13fd2c37a228345874f9be41b6f.jpg,344,384,soccer,60,39,125,107
1088e13fd2c37a228345874f9be41b6f.jpg,344,384,aeroplane,140,256,208,325
1088e13fd2c37a228345874f9be41b6f.jpg,344,384,aeroplane,34,352,57,377
1192ed17673d7ebc39d4b71155d95a43.jpg,344,384,bowling_pins,8,212,75,278
1192ed17673d7ebc39d4b71155d95a43.jpg,344,384,bowling_pins,33,350,57,376
1192ed17673d7ebc39d4b71155d95a43.jpg,344,384,speaker,5,349,31,377
1192ed17673d7ebc39d4b71155d95a43.jpg,344,384,speaker,91,47,154,107
1192ed17673d7ebc39d4b71155d95a43.jpg,344,384,cross,195,70,244,142
1192ed17673d7ebc39d4b71155d95a43.jpg,344,384,cross,63,352,83,376
1192ed17673d7ebc39d4b71155d95a43.jpg,344,384,bicycle,87,351,113,377
1192ed17673d7ebc39d4b71155d95a43.jpg,344,384,bicycle,126,235,199,307
1192ed17673d7ebc39d4b71155d95a43.jpg,344,384,lamp,236,168,315,249
1192ed17673d7ebc39d4b71155d95a43.jpg,344,384,bag,243,284,307,343
1217ac50260aa154ed838130842f2e93.jpg,344,384,apple_in_plate,68,133,127,195
1217ac50260aa154ed838130842f2e93.jpg,344,384,apple_in_plate,61,351,81,378
1217ac50260aa154ed838130842f2e93.jpg,344,384,key,88,350,111,375
1217ac50260aa154ed838130842f2e93.jpg,344,384,key,114,26,159,86
1217ac50260aa154ed838130842f2e93.jpg,344,384,chair,228,69,294,141
1217ac50260aa154ed838130842f2e93.jpg,344,384,chair,34,352,59,376
1217ac50260aa154ed838130842f2e93.jpg,344,384,painting_board,259,199,322,257
1217ac50260aa154ed838130842f2e93.jpg,344,384,gift,68,229,143,302
1217ac50260aa154ed838130842f2e93.jpg,344,384,gift,5,351,29,378
1219c4bbdf51d88d9e6a7e05e727a6eb.jpg,344,384,bus,72,167,132,227
1219c4bbdf51d88d9e6a7e05e727a6eb.jpg,344,384,bus,88,350,111,377
1219c4bbdf51d88d9e6a7e05e727a6eb.jpg,344,384,burger,59,349,85,378
1219c4bbdf51d88d9e6a7e05e727a6eb.jpg,344,384,burger,218,131,291,203
1219c4bbdf51d88d9e6a7e05e727a6eb.jpg,344,384,glove,219,230,284,293
1219c4bbdf51d88d9e6a7e05e727a6eb.jpg,344,384,glove,33,351,58,376
1219c4bbdf51d88d9e6a7e05e727a6eb.jpg,344,384,hammer,5,349,30,377
1219c4bbdf51d88d9e6a7e05e727a6eb.jpg,344,384,hammer,53,256,124,324
1219c4bbdf51d88d9e6a7e05e727a6eb.jpg,344,384,scraper,25,46,93,112
1219c4bbdf51d88d9e6a7e05e727a6eb.jpg,344,384,axe,249,14,320,83
1293f48fe88572f2155e8d71770902e8.jpg,344,384,speaker,13,139,87,210
1293f48fe88572f2155e8d71770902e8.jpg,344,384,speaker,33,349,58,378
1293f48fe88572f2155e8d71770902e8.jpg,344,384,plant,7,352,29,377
1293f48fe88572f2155e8d71770902e8.jpg,344,384,plant,60,51,109,116
1293f48fe88572f2155e8d71770902e8.jpg,344,384,fan,174,74,244,138
1293f48fe88572f2155e8d71770902e8.jpg,344,384,painting_board,55,236,124,303
1293f48fe88572f2155e8d71770902e8.jpg,344,384,painting_board,61,351,86,379
1293f48fe88572f2155e8d71770902e8.jpg,344,384,axe,88,352,112,378
1293f48fe88572f2155e8d71770902e8.jpg,344,384,axe,206,230,265,297
1293f48fe88572f2155e8d71770902e8.jpg,344,384,cup,274,16,343,82
1308da167a4b20578adfeeb255de87da.jpg,344,384,gift,50,102,126,179
1308da167a4b20578adfeeb255de87da.jpg,344,384,shuttlecock,42,228,116,306
1308da167a4b20578adfeeb255de87da.jpg,344,384,shuttlecock,8,349,31,376
1308da167a4b20578adfeeb255de87da.jpg,344,384,sparrow,34,349,58,377
1308da167a4b20578adfeeb255de87da.jpg,344,384,sparrow,263,123,331,190
1308da167a4b20578adfeeb255de87da.jpg,344,384,telephone,238,242,295,304
1308da167a4b20578adfeeb255de87da.jpg,344,384,telephone,60,349,85,380
1308da167a4b20578adfeeb255de87da.jpg,344,384,swimming_ring,87,350,114,376
1308da167a4b20578adfeeb255de87da.jpg,344,384,swimming_ring,46,14,107,72
1308da167a4b20578adfeeb255de87da.jpg,344,384,axe,156,27,232,85
1371ee8997880dc0fdb55ff85e287da4.jpg,344,384,arrow,57,203,117,268
1371ee8997880dc0fdb55ff85e287da4.jpg,344,384,pool,255,273,329,342
1371ee8997880dc0fdb55ff85e287da4.jpg,344,384,pool,33,349,57,378
1371ee8997880dc0fdb55ff85e287da4.jpg,344,384,lcd,6,350,30,377
1371ee8997880dc0fdb55ff85e287da4.jpg,344,384,lcd,151,37,222,108
1371ee8997880dc0fdb55ff85e287da4.jpg,344,384,hat,32,57,91,114
1371ee8997880dc0fdb55ff85e287da4.jpg,344,384,hat,87,351,110,376
1371ee8997880dc0fdb55ff85e287da4.jpg,344,384,bag,60,351,85,374
1371ee8997880dc0fdb55ff85e287da4.jpg,344,384,bag,272,53,342,112
1371ee8997880dc0fdb55ff85e287da4.jpg,344,384,socks,176,155,224,231
1394ece502cec6d21609379a0aa42c51.jpg,344,384,bowling_pins,49,137,117,199
1394ece502cec6d21609379a0aa42c51.jpg,344,384,bowling_pins,33,352,59,380
1394ece502cec6d21609379a0aa42c51.jpg,344,384,sparrow,7,353,30,375
1394ece502cec6d21609379a0aa42c51.jpg,344,384,sparrow,201,99,272,168
